site,data_type,trend,h,p,z,Tau,s,var_s,slope,intercept,slope m/20y
#358509,level,decreasing,True,8.092904639855902e-05,-3.941632090449784,-0.8021978021978022,-73,333.6666666666667,-1.096666666666664,-84.10166666666669,-87.73333333333312
#358709,level,decreasing,True,2.877817991331355e-05,-4.182925436074824,-0.9393939393939394,-62,212.6666666666667,-1.290000000000004,-99.23999999999998,-103.2000000000003
#359301,level,decreasing,True,0.0002786876842340025,-3.634345051015831,-0.8181818181818182,-54,212.6666666666667,-0.8787499999999995,-84.91187500000001,-70.29999999999995
#359607,level,decreasing,True,0.000197140740496371,-3.722652529869241,-0.7582417582417582,-69,333.6666666666667,-1.523,-76.5255,-121.84
#359703,level,decreasing,True,5.097264827158554e-05,-4.051121870740056,-0.8241758241758241,-75,333.6666666666667,-1.43,-91.96,-114.4
#359809,level,decreasing,True,1.755442362583182e-07,-5.223529760410553,-0.8526315789473684,-162,950.0,-0.707670454545454,-84.41213068181818,-56.61363636363632
#360401,level,decreasing,True,4.184502861570571e-05,-4.097049036905808,-0.7666666666666667,-92,493.3333333333333,-0.9119642857142858,-72.27026785714285,-72.95714285714286
#360501,level,decreasing,True,0.004562261153222558,-2.836418564011713,-0.5333333333333333,-64,493.3333333333333,-0.6304166666666658,-67.876875,-50.43333333333327
#361,level,decreasing,True,0.04546703101844818,-2.00030785807925,-0.3391812865497076,-58,812.0,-0.1381818181818178,-59.10636363636364,-11.05454545454543
#361404,level,decreasing,True,0.0003701438279946068,-3.56050388966928,-0.6209150326797386,-95,697.0,-0.3824999999999998,-22.66375,-30.59999999999999
#361704,level,decreasing,True,1.681730430469486e-07,-5.23146372152988,-0.9411764705882353,-128,589.3333333333334,-1.0575,-51.86,-84.6
#361739099323301,level,increasing,True,0.02617089083788393,2.22366649848977,0.2691622103386809,151,4550.333333333333,0.01268850812077909,-38.13694951708199,1.015080649662327
#361802,level,decreasing,True,0.0354981313206626,-2.102629932151387,-0.7142857142857143,-15,44.33333333333334,-1.042499999999999,-50.71250000000001,-83.39999999999989
#362,level,no trend,False,0.05886224110862792,-1.889220857061563,-0.3216374269005848,-55,817.0,-0.2660000000000003,-54.14599999999999,-21.28000000000003
#362102,level,decreasing,True,0.00619562249890615,-2.737244507256795,-0.5604395604395604,-51,333.6666666666667,-0.8133333333333326,-96.87333333333333,-65.0666666666666
#362203,level,no trend,False,0.5194960907102377,0.6441223618391747,0.1333333333333333,14,407.3333333333333,0.02249999999999908,-84.2875,1.799999999999926
#362604,level,decreasing,True,0.002934642154050593,-2.974502342267875,-0.5583333333333333,-67,492.3333333333333,-0.1812500000000001,-112.785625,-14.50000000000001
#362706,level,no trend,False,0.09123902905538861,-1.688897736871851,-0.3088235294117647,-42,589.3333333333334,-0.0630357142857143,-101.4057142857143,-5.042857142857144
#362801,level,decreasing,True,0.007083869672755538,-2.692875590770658,-0.4421052631578947,-84,950.0,-0.0642857142857147,-106.6342857142857,-5.142857142857176
#362805,level,no trend,False,0.2463873600292468,-1.15916886456447,-0.2564102564102564,-20,268.6666666666667,-0.1664583333333332,-106.78125,-13.31666666666666
#363033101440701,level,decreasing,True,0.0,-9.904089720318849,-1.0,-1081,11891.0,-0.09398384827732621,-69.08776907998293,-7.518707862186097
#363401,level,no trend,False,0.2655103889538737,1.113461233437135,0.3571428571428572,10,65.33333333333333,0.9608333333333334,-113.2579166666667,76.86666666666667
#363503,level,decreasing,True,5.161424524824376e-05,-4.048194509639919,-0.9636363636363636,-53,165.0,-1.157142857142856,-140.2642857142857,-92.57142857142851
#363601,level,no trend,False,0.08647112777407262,-1.714313703309354,-0.3939393939393939,-26,212.6666666666667,-0.2122499999999995,-129.067625,-16.97999999999996
#363803,level,no trend,False,0.4284804194979965,-0.7917946548886297,-0.1619047619047619,-17,408.3333333333333,-0.1200000000000045,-125.35,-9.600000000000364
#364,level,no trend,False,0.09123902905538861,1.688897736871851,0.3088235294117647,42,589.3333333333334,0.6606666666666665,-70.81533333333333,52.85333333333332
#364502,level,decreasing,True,3.882838583990633e-08,-5.496099329809939,-0.9239766081871345,-158,816.0,-0.4099999999999966,-133.07,-32.79999999999973
#364602,level,decreasing,True,0.01117481132738041,-2.537184280897844,-0.5757575757575758,-38,212.6666666666667,-1.096785714285712,-131.8126785714286,-87.74285714285698
#364904,level,decreasing,True,1.155660434015715e-08,-5.706141342414139,-0.9590643274853801,-164,816.0,-0.1999999999999993,-33.10000000000001,-15.99999999999994
#366,level,decreasing,True,0.0355788332395941,-2.101708332312176,-0.3567251461988304,-61,815.0,-0.1829999999999998,-72.263,-14.63999999999999
#368,level,decreasing,True,0.007764006617059005,-2.662163887595423,-0.4502923976608187,-77,815.0,-0.36625,-55.47375,-29.3
#370,level,decreasing,True,0.001654595284197091,-3.146106880852449,-0.5490196078431373,-84,696.0,-0.3350000000000002,-61.09749999999999,-26.80000000000002
#370014101265101,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-1.409999999999997,-87.15,-112.7999999999997
#370033100534202,level,decreasing,True,1.17668332899612e-06,-4.859523974838697,-0.7312252964426877,-185,1433.666666666667,-0.1003302675585278,-48.6328505733397,-8.026421404682225
#370037101300201,level,decreasing,True,0.0003187997580795798,-3.599524368910722,-0.7692307692307693,-60,268.6666666666667,-0.8906249999999998,-88.50625,-71.24999999999999
#370130101145201,level,no trend,False,1.0,0.0,1.0,1,1.0,1.989999999999995,-65.21000000000001,159.1999999999996
#370130101180902,level,decreasing,True,0.02727273655786444,-2.207591867619255,-0.3260869565217391,-90,1625.333333333333,-0.3976536423672165,-56.94371247281609,-31.81229138937732
#370217101593801,level,decreasing,True,4.29490776276964e-09,-5.872415444933604,-0.9578947368421052,-182,950.0,-0.3398319327731087,-31.30159663865547,-27.1865546218487
#370224101394603,level,decreasing,True,1.438914458029572e-06,-4.819537444244062,-0.8676470588235294,-118,589.3333333333334,-0.1976153846153845,-57.77907692307692,-15.80923076923076
#370307100295701,level,decreasing,True,6.871364597094143e-06,-4.497634641300784,-0.8088235294117647,-110,587.3333333333334,-0.04599999999999996,-48.322,-3.679999999999997
#370322101443201,level,decreasing,True,0.000127913234754029,-3.830442091651054,-0.6263157894736842,-119,949.0,-0.09923076923076998,-47.74230769230769,-7.938461538461599
#370352101055301,level,decreasing,True,6.906466434308811e-07,-4.963975486601334,-0.8105263157894737,-154,950.0,-1.545098039215687,-59.61406862745097,-123.6078431372549
#370356101194502,level,decreasing,True,2.623614939456509e-05,-4.203894298472224,-1.0,-55,165.0,-1.212,-54.78,-96.96000000000004
#370402101394401,level,no trend,False,0.0748246071030847,-1.781537973499417,-0.3523809523809524,-37,408.3333333333333,-0.03500000000000014,-56.875,-2.800000000000011
#370410101272201,level,decreasing,True,4.471818022544483e-07,-5.047690924915014,-0.9809523809523809,-103,408.3333333333333,-1.212500000000006,-82.87749999999996,-97.00000000000045
#370421102015501,level,decreasing,True,0.00914914757959373,-2.606430175713435,-0.7222222222222222,-26,92.0,-0.05368494629364198,-1.161084390649608,-4.294795703491358
#370434100405203,level,no trend,False,0.928178796411089,-0.09013643461417803,-0.025,-3,492.3333333333333,-0.0009090909090906744,-16.71818181818182,-0.07272727272725395
#370619102021001,level,no trend,False,1.0,0.0,-0.3333333333333333,-1,3.666666666666667,-0.03999999999999915,-47.11,-3.199999999999932
#370651101493001,level,decreasing,True,2.082132298042438e-05,-4.255896270026384,-0.8285714285714286,-87,408.3333333333333,-0.0472222222222221,-12.48944444444445,-3.777777777777768
#370710100530001,level,decreasing,True,0.008534920414227098,-2.630142022557628,-1.0,-15,28.33333333333333,-0.4100000000000013,-70.28,-32.8000000000001
#370738100553901,level,no trend,False,0.7340951823194757,-0.3396831102433787,-0.3333333333333333,-2,8.666666666666666,-0.09333333333333313,-42.865,-7.466666666666651
#370758101272501,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-1.22375,-63.73937500000001,-97.89999999999999
#370823101464001,level,no trend,False,0.760332307521876,-0.3050444380432815,-0.07692307692307693,-6,268.6666666666667,-0.009999999999999787,-19.0,-0.799999999999983
#370830101110601,level,decreasing,True,0.008534920414227098,-2.630142022557628,-1.0,-15,28.33333333333333,-0.6366666666666655,-87.79833333333333,-50.93333333333324
#370910100422701,level,decreasing,True,0.001981789437810022,-3.092947870658709,-0.9285714285714286,-26,65.33333333333333,-0.2817857142857179,-69.44375,-22.54285714285743
#370938100304101,level,decreasing,True,8.429759867922826e-08,-5.357679509799904,-1.0,-120,493.3333333333333,-0.5287301587301585,-52.96452380952381,-42.29841269841268
#370945100335101,level,decreasing,True,0.0002632608027035577,-3.649002245998809,-1.0,-36,92.0,-0.7443750000000007,-72.10249999999999,-59.55000000000005
#370958101055501,level,decreasing,True,1.990082609815147e-08,-5.612861171124384,-0.9157894736842105,-174,950.0,-1.577727272727273,-58.0290909090909,-126.2181818181818
#371,level,decreasing,True,0.001811900021384982,-3.119448385685878,-0.5263157894736842,-90,814.0,-0.3881818181818178,-66.15636363636365,-31.05454545454542
#371026101020701,level,decreasing,True,2.897470929852375e-09,-5.937304013385909,-0.968421052631579,-184,950.0,-1.880000000000001,-44.15499999999999,-150.4000000000001
#371135101260902,level,no trend,False,1.0,0.0,-1.0,-1,1.0,-0.8400000000000034,-72.49,-67.20000000000027
#371139101223001,level,decreasing,True,0.02417054717454525,-2.254407447906539,-0.8666666666666667,-13,28.33333333333333,-0.7799999999999994,-59.37500000000001,-62.39999999999995
#371237100455301,level,decreasing,True,2.897470929852375e-09,-5.937304013385909,-0.968421052631579,-184,950.0,-0.5549999999999997,-68.90250000000002,-44.39999999999998
#371306100554201,level,decreasing,True,1.990082609815147e-08,-5.612861171124384,-0.9157894736842105,-174,950.0,-0.5315555555555556,-55.43022222222223,-42.52444444444444
#371314100333001,level,no trend,False,1.0,0.0,-0.3333333333333333,-1,3.666666666666667,-0.06000000000000227,-79.86,-4.800000000000182
#371328101060301,level,no trend,False,1.0,0.0,1.0,1,1.0,1.045000000000002,-56.7,83.60000000000014
#371516101022801,level,decreasing,True,0.0274863361115103,-2.20454076850486,-1.0,-10,16.66666666666667,-0.8049999999999926,-96.79000000000002,-64.39999999999941
#371524100504202,level,decreasing,True,0.0274863361115103,-2.20454076850486,-1.0,-10,16.66666666666667,-0.3887499999999964,-82.3225,-31.09999999999971
#371524101135201,level,no trend,False,0.08942935902899363,-1.698415551216894,-1.0,-6,8.666666666666666,-0.525000000000001,-96.6325,-42.00000000000009
#371615100463702,level,decreasing,True,1.946706129629661e-09,-6.002192581838214,-0.9789473684210527,-186,950.0,-0.6605555555555565,-75.70972222222221,-52.84444444444452
#371621101082602,level,decreasing,True,1.302557617322009e-09,-6.067081150290519,-0.9894736842105263,-188,950.0,-0.5531666666666673,-60.18991666666665,-44.25333333333338
#371641101254101,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-0.9396666666666668,-55.81816666666667,-75.17333333333335
#371709100432501,level,decreasing,True,0.0274863361115103,-2.20454076850486,-1.0,-10,16.66666666666667,-0.4475000000000033,-82.49499999999999,-35.80000000000027
#371713101125601,level,decreasing,True,4.29490776276964e-09,-5.872415444933604,-0.9578947368421052,-182,950.0,-1.115312499999999,-77.31703125,-89.22499999999992
#371734100383601,level,no trend,False,0.7340951823194757,-0.3396831102433787,-0.3333333333333333,-2,8.666666666666666,-0.3816666666666677,-83.0225,-30.53333333333342
#371801101363101,level,decreasing,True,1.113794740015273e-05,-4.393813310655707,-0.7647058823529411,-117,697.0,-0.2623076923076931,-68.52538461538461,-20.98461538461545
#371907100481601,level,decreasing,True,4.914153728385884e-08,-5.454388937365706,-0.9477124183006536,-145,697.0,-0.6604166666666664,-77.36145833333333,-52.83333333333331
#371909101413101,level,no trend,False,1.0,0.0,1.0,1,1.0,0.0899999999999963,-55.87,7.199999999999704
#371916101031901,level,decreasing,True,1.333974308792563e-08,-5.681655143089277,-0.9869281045751634,-151,697.0,-0.5061538461538461,-76.7626923076923,-40.49230769230768
#371947101082101,level,decreasing,True,1.236220003919541e-06,-4.849742261192857,-0.9428571428571428,-99,408.3333333333333,-0.5400000000000015,-101.1,-43.20000000000012
#371949100253001,level,decreasing,True,0.0005806665459491267,-3.440487831941734,-0.9444444444444444,-34,92.0,-0.5314285714285703,-70.74428571428572,-42.51428571428562
#372,level,decreasing,True,0.007764006617059005,-2.662163887595423,-0.4502923976608187,-77,815.0,-0.2950000000000005,-52.66499999999999,-23.60000000000004
#372005102013801,level,no trend,False,0.7638905934705396,0.3003757045930553,0.1428571428571428,3,44.33333333333334,0.1899999999999977,-36.28999999999999,15.19999999999982
#372113100594501,level,decreasing,True,0.002666681793614067,-3.003757045930553,-1.0,-21,44.33333333333334,-0.4759999999999991,-86.842,-38.07999999999993
#372117100354702,level,decreasing,True,6.805409236143589e-08,-5.396234232444207,-0.9705882352941176,-132,589.3333333333334,-0.8846363636363629,-74.1229090909091,-70.77090909090903
#372117101280901,level,decreasing,True,5.692441242355351e-05,-4.025210333599412,-0.6578947368421053,-125,949.0,-0.3400714285714289,-81.32932142857143,-27.20571428571431
#372214101211701,level,decreasing,True,8.67976357454836e-10,-6.131969718742824,-1.0,-190,950.0,-1.050801282051282,-79.49238782051282,-84.06410256410254
#372236101324601,level,decreasing,True,1.946706129629661e-09,-6.002192581838214,-0.9789473684210527,-186,950.0,-0.5045588235294118,-62.46169117647058,-40.36470588235295
#372306100446001,level,decreasing,True,1.364781865298426e-08,-5.677749739576689,-0.9263157894736842,-176,950.0,-0.5500000000000078,-80.72999999999993,-44.00000000000063
#372356100521601,level,no trend,False,0.2962698714842864,-1.044465935734187,-1.0,-3,3.666666666666667,-0.2899999999999991,-101.19,-23.19999999999993
#372405100473901,level,decreasing,True,1.336832447851322e-06,-4.834198349696724,-0.7894736842105263,-150,950.0,-0.6891666666666662,-81.98291666666667,-55.13333333333329
#372408098243901,level,no trend,False,0.09799379060302305,-1.654658495533778,-0.2736842105263158,-52,950.0,-0.0740625,-5.776406250000001,-5.925000000000001
#372422100274201,level,decreasing,True,2.623614939456509e-05,-4.203894298472224,-1.0,-55,165.0,-0.519999999999996,-55.81000000000002,-41.59999999999968
#372510101455601,level,decreasing,True,0.001318216531535743,-3.211984138389098,-0.5263157894736842,-100,950.0,-0.05649999999999977,-59.25825,-4.519999999999982
#372550101333802,level,decreasing,True,2.631276625475465e-06,-4.697684345866536,-1.0,-78,268.6666666666667,-1.26575,-79.1555,-101.26
#372551099522301,level,no trend,False,0.3081795474670539,1.019049330730136,0.6666666666666666,4,8.666666666666666,0.03083333333333312,-36.50125,2.46666666666665
#372606100541001,level,decreasing,True,4.047858717104447e-07,-5.066693210615552,-0.9117647058823529,-124,589.3333333333334,-0.5145000000000003,-105.984,-41.16000000000003
#372616101213801,level,decreasing,True,1.282441264294221e-09,-6.069581338871679,-0.9619047619047619,-202,1096.666666666667,-0.696538461538462,-74.59461538461538,-55.72307692307696
#372641098295101,level,decreasing,True,0.01496101767517577,-2.433321316961438,-0.4,-76,950.0,-0.1297222222222222,-11.69763888888889,-10.37777777777778
#372659097491802,level,increasing,True,0.01696491295358715,2.387467277262664,0.7142857142857143,20,63.33333333333334,0.1150000000000002,-7.277500000000001,9.200000000000017
#372700099575801,level,no trend,False,0.2206713619198468,1.224744871391589,0.6,6,16.66666666666667,0.1925000000000008,-19.925,15.40000000000006
#372707100432601,level,decreasing,True,0.0003665345796624031,-3.563075946998833,-0.6952380952380952,-73,408.3333333333333,-0.6733333333333343,-88.65666666666667,-53.86666666666675
