AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,AltVa,NatAquiferCd,NatAqfrDesc,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,AquiferType
CODWR,856,Colorado Division of Water Resources,NHP-PL-081,39.309166,-102.46437,NAD83,4247.83,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149705,Colorado Division of Water Resources,NHP-PL-180,39.0985,-102.349681,NAD83,4228.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,841,Colorado Division of Water Resources,NHP-PL-065,39.327203,-102.194817,NAD83,4118.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,849,Colorado Division of Water Resources,NHP-PL-072,39.355632,-102.330191,NAD83,4168.75,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,789,Colorado Division of Water Resources,NHP-PL-005,39.489172,-102.080471,NAD83,3899.59,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,792,Colorado Division of Water Resources,NHP-PL-006,39.472499,-102.109367,NAD83,3934.59,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,793,Colorado Division of Water Resources,NHP-PL-007,39.478616,-102.067696,NAD83,3896.59,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,794,Colorado Division of Water Resources,NHP-PL-011,39.507776,-102.239374,NAD83,3997.62,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,896,Colorado Division of Water Resources,NHP-PL-130,39.171118,-102.072974,NAD83,3996.62,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,796,Colorado Division of Water Resources,NHP-PL-015,39.484442,-102.293263,NAD83,4052.64,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,797,Colorado Division of Water Resources,NHP-PL-016,39.533058,-102.383539,NAD83,4037.69,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,801,Colorado Division of Water Resources,NHP-PL-019,39.418338,-102.061863,NAD83,3923.6,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,802,Colorado Division of Water Resources,NHP-PL-021,39.398616,-102.090743,NAD83,3966.62,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,860,Colorado Division of Water Resources,NHP-PL-086,39.316112,-102.562993,NAD83,4373.86,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1042,Colorado Division of Water Resources,NHP-PL-145,39.177229,-102.296305,NAD83,4248.97,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,942,Colorado Division of Water Resources,NHP-PL-188,39.097778,-102.515206,NAD83,4449.91,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,916,Colorado Division of Water Resources,NHP-PL-159,39.170832,-102.611039,NAD83,4522.99,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,946,Colorado Division of Water Resources,NHP-PL-192,39.116393,-102.630771,NAD83,4589.95,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,953,Colorado Division of Water Resources,NHP-PL-199,39.570299,-102.24524,NAD83,3761.64,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,913,Colorado Division of Water Resources,NHP-PL-152,39.19834,-102.455486,NAD83,4364.86,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,807,Colorado Division of Water Resources,NHP-PL-026,39.4425,-102.174916,NAD83,4001.61,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1043,Colorado Division of Water Resources,NHP-PL-151,39.209445,-102.454923,NAD83,4361.51,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,863,Colorado Division of Water Resources,NHP-PL-088,39.317224,-102.63215,NAD83,4323.09,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1016,Colorado Division of Water Resources,NHP-PL-166,39.128064,-102.249642,NAD83,4161.72,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,931,Colorado Division of Water Resources,NHP-PL-173,39.088336,-102.185185,NAD83,4116.16,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,939,Colorado Division of Water Resources,NHP-PL-185,39.084722,-102.446583,NAD83,4355.61,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,952,Colorado Division of Water Resources,NHP-PL-198,39.565998,-102.301339,NAD83,3891.97,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,747,Colorado Division of Water Resources,NHP-AR-131,39.570612,-102.360313,NAD83,3831.68,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,910,Colorado Division of Water Resources,NHP-PL-148,39.14334,-102.287145,NAD83,4229.84,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,859,Colorado Division of Water Resources,NHP-PL-082,39.381111,-102.500483,NAD83,4280.81,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,800,Colorado Division of Water Resources,NHP-PL-018,39.425274,-102.09074,NAD83,3931.19,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,805,Colorado Division of Water Resources,NHP-PL-024,39.451106,-102.221301,NAD83,3968.96,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,818,Colorado Division of Water Resources,NHP-PL-035,39.475271,-102.453531,NAD83,4178.51,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,909,Colorado Division of Water Resources,NHP-PL-147,39.162506,-102.296592,NAD83,4228.93,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149843,Colorado Division of Water Resources,NHP-PL-044,39.472908,-102.547206,NAD83,4227.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1017,Colorado Division of Water Resources,NHP-PL-140,39.156672,-102.164915,NAD83,4183.07,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1036,Colorado Division of Water Resources,NHP-PL-043,39.391383,-102.481031,NAD83,4272.08,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,867,Colorado Division of Water Resources,NHP-PL-092,39.251944,-102.077683,NAD83,4012.64,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,890,Colorado Division of Water Resources,NHP-PL-120,39.274718,-102.526032,NAD83,4343.08,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,929,Colorado Division of Water Resources,NHP-PL-172,39.084729,-102.21881,NAD83,4143.7,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,850,Colorado Division of Water Resources,NHP-PL-074,39.334173,-102.35465,NAD83,4209.77,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,853,Colorado Division of Water Resources,NHP-PL-079,39.382782,-102.4227,NAD83,4189.77,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149839,Colorado Division of Water Resources,NHP-PL-077,39.304755,-102.297223,NAD83,4191.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149853,Colorado Division of Water Resources,NHP-PL-181,39.101841,-102.358331,NAD83,4252.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,908,Colorado Division of Water Resources,NHP-PL-144,39.197763,-102.286325,NAD83,4236.75,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149841,Colorado Division of Water Resources,NHP-PL-037,39.456836,-102.40814,NAD83,4109.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149700,Colorado Division of Water Resources,NHP-PL-111,39.214699,-102.3707,NAD83,4220.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149701,Colorado Division of Water Resources,NHP-PL-009,39.509808,-102.248713,NAD83,4002.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149702,Colorado Division of Water Resources,NHP-PL-027,39.427997,-102.247417,NAD83,4048.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149706,Colorado Division of Water Resources,NHP-PL-098,39.291673,-102.241161,NAD83,4110.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149711,Colorado Division of Water Resources,NHP-PL-183,39.073703,-102.372604,NAD83,4245.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,911,Colorado Division of Water Resources,NHP-PL-149,39.156392,-102.351593,NAD83,4319.79,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1020,Colorado Division of Water Resources,NHP-PL-075,39.339449,-102.277974,NAD83,4150.73,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149712,Colorado Division of Water Resources,NHP-PL-107,39.279278,-102.269491,NAD83,4142.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149689,Colorado Division of Water Resources,NHP-PL-013,39.501289,-102.342507,NAD83,4021.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149690,Colorado Division of Water Resources,NHP-PL-001,39.525952,-102.355771,NAD83,4051.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149691,Colorado Division of Water Resources,NHP-PL-008,39.543627,-102.201231,NAD83,3897.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149692,Colorado Division of Water Resources,NHP-PL-012,39.478966,-102.202815,NAD83,3993.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,914,Colorado Division of Water Resources,NHP-PL-154,39.172507,-102.44548,NAD83,4317.74,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1118,Colorado Division of Water Resources,NHP-PL-108,39.271632,-102.290013,NAD83,4161.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1022,Colorado Division of Water Resources,NHP-PL-063,39.344172,-102.231869,NAD83,4076.71,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149693,Colorado Division of Water Resources,NHP-PL-083,39.356704,-102.547401,NAD83,4314.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149694,Colorado Division of Water Resources,NHP-PL-048,39.432508,-102.612404,NAD83,4258.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,152879,Colorado Division of Water Resources,NHP-PL-004,39.533609,-102.061508,NAD83,3860.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,152880,Colorado Division of Water Resources,NHP-PL-020,39.393811,-102.147311,NAD83,4010.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,915,Colorado Division of Water Resources,NHP-PL-157,39.179449,-102.49799,NAD83,4420.91,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,152881,Colorado Division of Water Resources,NHP-PL-031,39.44201,-102.278212,NAD83,4038.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1091,Colorado Division of Water Resources,NHP-PL-078,39.301405,-102.269918,NAD83,4162.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149926,Colorado Division of Water Resources,NHP-PL-146,39.176606,-102.350314,NAD83,4305.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,150410,Colorado Division of Water Resources,NHP-PL-095,39.222578,-102.137953,NAD83,4095.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,150411,Colorado Division of Water Resources,NHP-PL-010,39.514807,-102.256646,NAD83,4014.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1094,Colorado Division of Water Resources,NHP-PL-123,39.290199,-102.6050001,NAD83,4421.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,Ogallala aquifer,UNCONFINED
CODWR,150430,Colorado Division of Water Resources,NHP-PL-132,39.20771,-102.203008,NAD83,4160.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,150431,Colorado Division of Water Resources,NHP-PL-133,39.20791,-102.194107,NAD83,4155.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,150432,Colorado Division of Water Resources,NHP-PL-135,39.200304,-102.198509,NAD83,4150.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1095,Colorado Division of Water Resources,NHP-PL-128,39.178511,-102.108907,NAD83,4055.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1018,Colorado Division of Water Resources,NHP-PL-103,39.218063,-102.24048,NAD83,4191.73,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,1021,Colorado Division of Water Resources,NHP-PL-070,39.377229,-102.28325,NAD83,4095.7,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149695,Colorado Division of Water Resources,NHP-PL-124,39.286872,-102.684984,NAD83,4447.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,917,Colorado Division of Water Resources,NHP-PL-160,39.1725,-102.688822,NAD83,4605.03,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,749,Colorado Division of Water Resources,NHP-AR-097,39.530703,-102.466726,NAD83,3951.74,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,752,Colorado Division of Water Resources,NHP-AR-098,39.526448,-102.594565,NAD83,4195.51,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,786,Colorado Division of Water Resources,NHP-PL-002,39.517504,-102.097417,NAD83,3899.58,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,787,Colorado Division of Water Resources,NHP-PL-003,39.509367,-102.114653,NAD83,3912.58,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,151053,Colorado Division of Water Resources,NHP-PL-017,39.479017,-102.421963,NAD83,4100.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,151055,Colorado Division of Water Resources,NHP-PL-165,39.125159,-102.204058,NAD83,4120.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,151056,Colorado Division of Water Resources,NHP-PL-125,39.24244,-102.64513,NAD83,4520.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,151057,Colorado Division of Water Resources,NHP-PL-156,39.153062,-102.442041,NAD83,4345.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,151058,Colorado Division of Water Resources,NHP-PL-142,39.187305,-102.335916,NAD83,4275.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,928,Colorado Division of Water Resources,NHP-PL-171,39.08195,-102.27853,NAD83,4154.73,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,151059,Colorado Division of Water Resources,NHP-PL-084,39.345403,-102.566106,NAD83,4345.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,151060,Colorado Division of Water Resources,NHP-PL-046,39.446205,-102.566909,NAD83,4215.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149845,Colorado Division of Water Resources,NHP-PL-169,39.095188,-102.185415,NAD83,4108.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149844,Colorado Division of Water Resources,NHP-PL-174,39.074117,-102.185444,NAD83,4090.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,823,Colorado Division of Water Resources,NHP-PL-042,39.41306,-102.454929,NAD83,4231.86,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,824,Colorado Division of Water Resources,NHP-PL-047,39.4025,-102.521597,NAD83,4272.08,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,872,Colorado Division of Water Resources,NHP-PL-099,39.258617,-102.184634,NAD83,4120.69,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,827,Colorado Division of Water Resources,NHP-PL-052,39.377777,-102.100756,NAD83,3984.62,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,828,Colorado Division of Water Resources,NHP-PL-053,39.387784,-102.137421,NAD83,4000.63,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,829,Colorado Division of Water Resources,NHP-PL-055,39.363057,-102.062697,NAD83,3953.62,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,832,Colorado Division of Water Resources,NHP-PL-057,39.338333,-102.123803,NAD83,3993.54,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,833,Colorado Division of Water Resources,NHP-PL-058,39.345283,-102.091032,NAD83,3969.63,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,834,Colorado Division of Water Resources,NHP-PL-059,39.338063,-102.056853,NAD83,3931.48,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,836,Colorado Division of Water Resources,NHP-PL-054,39.38131,-102.154413,NAD83,4025.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,837,Colorado Division of Water Resources,NHP-PL-061,39.382678,-102.233899,NAD83,4086.68,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149846,Colorado Division of Water Resources,NHP-PL-085,39.336604,-102.575309,NAD83,4363.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,839,Colorado Division of Water Resources,NHP-PL-062,39.353336,-102.2502,NAD83,4100.71,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,840,Colorado Division of Water Resources,NHP-PL-064,39.340005,-102.203807,NAD83,4090.69,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,842,Colorado Division of Water Resources,NHP-PL-066,39.326674,-102.250759,NAD83,4144.73,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,846,Colorado Division of Water Resources,NHP-PL-069,39.38472,-102.283807,NAD83,4086.72,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,149696,Colorado Division of Water Resources,NHP-PL-175,39.047649,-102.260322,NAD83,4229.0,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,817,Colorado Division of Water Resources,NHP-PL-034,39.47139,-102.383817,NAD83,4093.14,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,919,Colorado Division of Water Resources,NHP-PL-162,39.122785,-102.125749,NAD83,4051.65,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,819,Colorado Division of Water Resources,NHP-PL-038,39.442778,-102.421314,NAD83,4196.75,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,821,Colorado Division of Water Resources,NHP-PL-040,39.424169,-102.407701,NAD83,4149.45,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,822,Colorado Division of Water Resources,NHP-PL-041,39.403053,-102.445202,NAD83,4217.07,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
CODWR,920,Colorado Division of Water Resources,NHP-PL-163,39.11779,-102.146861,NAD83,4064.66,N100HGHPLN,High Plains aquifer,8,Colorado,63,Kit Carson County,OGALLALA,UNCONFINED
