site,slope_MK,slope_LR,slope_MK m/20y,slope_LR m/20y,trend_MK,trend_LR,trend_comparison,elevation,aquifer,state,county,lat,long
#2747307,0.01071428571428574,0.01961403508771934,0.8571428571428592,1.569122807017547,No trend,No trend,,884.53,High Plains aquifer,Texas,Martin County,32.341945,-102.162501
#2748101,-0.1799999999999997,-0.1994736842105262,-14.39999999999998,-15.95789473684209,Decreasing,Decreasing,,883.92,High Plains aquifer,Texas,Martin County,32.3725,-102.117222
#2748402,-0.02538461538461539,-0.04208462332301346,-2.030769230769231,-3.366769865841077,No trend,Decreasing,Different,871.12,High Plains aquifer,Texas,Martin County,32.307778,-102.101389
#2748501,-0.2221428571428571,-0.2293859649122806,-17.77142857142857,-18.35087719298244,Decreasing,Decreasing,,866.24,High Plains aquifer,Texas,Martin County,32.321111,-102.061945
#2748504,-0.8250000000000028,-0.9432499999999997,-66.00000000000023,-75.45999999999998,Decreasing,Decreasing,,865.94,High Plains aquifer,Texas,Martin County,32.321667,-102.043611
#2748612,-0.1677777777777777,-0.02402941176470589,-13.42222222222222,-1.922352941176471,No trend,No trend,,857.4,High Plains aquifer,Texas,Martin County,32.313612,-102.003334
#2748904,-1.211666666666666,-1.231315789473684,-96.9333333333333,-98.50526315789472,Decreasing,Decreasing,,854.35,High Plains aquifer,Texas,Martin County,32.277778,-102.0325
#2750501,0.1133333333333333,0.09472727272727269,9.066666666666663,7.578181818181815,No trend,Increasing,Different,1014.07,High Plains aquifer,Texas,Andrews County,32.1813889,-102.7958333
#2750802,-0.0166666666666669,-0.0002063983488131611,-1.333333333333352,-0.01651186790505289,Decreasing,No trend,Different,1024.74,High Plains aquifer,Texas,Andrews County,32.155556,-102.811112
#2751401,0.06199999999999974,0.1284545454545454,4.95999999999998,10.27636363636363,Increasing,Increasing,,998.22,High Plains aquifer,Texas,Andrews County,32.1872222,-102.7466667
#2751601,0.4474999999999993,0.4609999999999996,35.79999999999995,36.87999999999997,No trend,Increasing,Different,974.14,High Plains aquifer,Texas,Andrews County,32.1986111,-102.6555556
#2752301,0.4266666666666667,0.4,34.13333333333334,32.0,No trend,Increasing,Different,962.56,High Plains aquifer,Texas,Andrews County,32.2288889,-102.5405556
#2752402,-0.7183333333333319,-0.711,-57.46666666666655,-56.88,No trend,Decreasing,Different,964.08,High Plains aquifer,Texas,Andrews County,32.1827778,-102.5863889
#2752702,-0.02000000000000002,0.03824242424242438,-1.600000000000001,3.05939393939395,No trend,Increasing,Different,955.24,High Plains aquifer,Texas,Andrews County,32.1272222,-102.6038889
#2753402,-0.1400000000000006,-0.1396428571428568,-11.20000000000005,-11.17142857142854,No trend,Decreasing,Different,950.98,High Plains aquifer,Texas,Andrews County,32.1883333,-102.4861111
#2754101,-0.2324999999999999,-0.2764285714285714,-18.59999999999999,-22.11428571428571,Decreasing,Decreasing,,914.7,High Plains aquifer,Texas,Andrews County,32.24,-102.3608333
#2754902,-0.08999999999999986,-0.1363636363636363,-7.199999999999989,-10.9090909090909,Decreasing,Decreasing,,890.93,High Plains aquifer,Texas,Andrews County,32.1641667,-102.255
#2756202,-0.8129945054945055,-0.8442030075187972,-65.03956043956043,-67.53624060150378,Decreasing,Decreasing,,851.31,High Plains aquifer,Texas,Martin County,32.226389,-102.049167
#2764602,-0.1388888888888889,-0.2325087719298246,-11.11111111111111,-18.60070175438597,Decreasing,Decreasing,,850.7,High Plains aquifer,Texas,Midland County,32.0545528,-102.0394444
#2764802,-0.02307692307692313,-0.02379256965944275,-1.84615384615385,-1.90340557275542,No trend,No trend,,845.82,High Plains aquifer,Texas,Midland County,32.0172222,-102.0738889
#2764901,0.06666666666666667,0.05924561403508769,5.333333333333333,4.739649122807015,Increasing,Increasing,,848.26,High Plains aquifer,Texas,Midland County,32.0313556,-102.0040556
#2801201,0.06626373626373627,0.06794736842105263,5.301098901098902,5.435789473684211,No trend,Increasing,Different,937.26,High Plains aquifer,Texas,Lynn County,32.979167,-101.934445
#2801504,0.08682051282051284,0.08036764705882354,6.945641025641027,6.429411764705883,No trend,Increasing,Different,929.64,High Plains aquifer,Texas,Dawson County,32.9563889,-101.9475
#2801702,-0.06538461538461532,-0.07294117647058825,-5.230769230769226,-5.835294117647059,No trend,Decreasing,Different,932.08,High Plains aquifer,Texas,Dawson County,32.8958333,-101.9938889
#2801801,0.2749999999999999,0.2679256965944272,21.99999999999999,21.43405572755418,Increasing,Increasing,,926.9,High Plains aquifer,Texas,Dawson County,32.9005556,-101.9294444
#2802102,-0.01266666666666666,-0.01764912280701753,-1.013333333333333,-1.411929824561402,No trend,No trend,,925.37,High Plains aquifer,Texas,Lynn County,32.963889,-101.860278
#2802404,0.151,0.1478186274509803,12.08,11.82549019607843,Increasing,Increasing,,926.59,High Plains aquifer,Texas,Dawson County,32.9347222,-101.8508333
#2802501,0.1453571428571429,0.1430637254901961,11.62857142857143,11.44509803921568,No trend,Increasing,Different,923.85,High Plains aquifer,Texas,Dawson County,32.9433333,-101.8083333
#2802702,-0.03541666666666672,-0.04426573426573433,-2.833333333333337,-3.541258741258746,No trend,Decreasing,Different,920.5,High Plains aquifer,Texas,Dawson County,32.9152778,-101.8672222
#2802901,-0.02999999999999997,-0.05732843137254901,-2.399999999999998,-4.586274509803921,No trend,Decreasing,Different,911.05,High Plains aquifer,Texas,Dawson County,32.9044444,-101.7652778
#2803101,0.06857142857142857,0.07168421052631578,5.485714285714286,5.734736842105263,No trend,Increasing,Different,913.18,High Plains aquifer,Texas,Lynn County,32.982778,-101.719167
#2803306,0.14,0.1059393939393939,11.2,8.475151515151515,No trend,Increasing,Different,890.93,High Plains aquifer,Texas,Lynn County,32.975833,-101.629444
#2803402,-0.1037499999999998,-0.1070098039215686,-8.299999999999986,-8.56078431372549,No trend,Decreasing,Different,911.35,High Plains aquifer,Texas,Dawson County,32.951,-101.7184
#2803601,0.1083333333333334,0.1333157894736842,8.666666666666671,10.66526315789474,Increasing,Increasing,,899.46,High Plains aquifer,Texas,Borden County,32.9295556,-101.6366056
#2803901,0.05153846153846153,0.07224974200206397,4.123076923076923,5.779979360165117,No trend,Increasing,Different,903.12,High Plains aquifer,Texas,Borden County,32.901112,-101.651945
#2804702,0.1167857142857143,0.1198039215686275,9.342857142857143,9.584313725490201,Increasing,Increasing,,897.94,High Plains aquifer,Texas,Borden County,32.8760083,-101.5964417
#2809101,-0.4100000000000021,-0.4040686274509804,-32.80000000000017,-32.32549019607843,Decreasing,Decreasing,,929.94,High Plains aquifer,Texas,Dawson County,32.8361111,-101.9925
#2809301,0.03074999999999999,0.01759803921568627,2.459999999999999,1.407843137254901,No trend,No trend,,914.4,High Plains aquifer,Texas,Dawson County,32.8480556,-101.895
#2809414,-0.4625000000000004,-0.4511519607843137,-37.00000000000003,-36.09215686274509,Decreasing,Decreasing,,922.63,High Plains aquifer,Texas,Dawson County,32.8116667,-101.9630556
#2809602,-0.5399999999999998,-0.4873382352941175,-43.19999999999999,-38.9870588235294,Decreasing,Decreasing,,918.67,High Plains aquifer,Texas,Dawson County,32.8033333,-101.9152778
#2809605,-0.2862500000000005,-0.2848970588235296,-22.90000000000004,-22.79176470588237,Decreasing,Decreasing,,913.79,High Plains aquifer,Texas,Dawson County,32.7936111,-101.9097222
#2809710,-0.4780555555555553,-0.4519607843137256,-38.24444444444443,-36.15686274509805,Decreasing,Decreasing,,909.52,High Plains aquifer,Texas,Dawson County,32.7652778,-101.9736111
#2809721,-0.4044444444444441,-0.4603571428571429,-32.35555555555553,-36.82857142857143,Decreasing,Decreasing,,912.27,High Plains aquifer,Texas,Dawson County,32.7597222,-101.9605556
#2809809,-0.4237857142857142,-0.4558823529411765,-33.90285714285713,-36.47058823529412,Decreasing,Decreasing,,916.53,High Plains aquifer,Texas,Dawson County,32.7822222,-101.9230556
#2809901,-0.4807692307692308,-0.4415882352941178,-38.46153846153846,-35.32705882352942,Decreasing,Decreasing,,909.83,High Plains aquifer,Texas,Dawson County,32.7633333,-101.8994444
#2809907,-0.4366666666666674,-0.4214545454545453,-34.93333333333339,-33.71636363636362,Decreasing,Decreasing,,909.83,High Plains aquifer,Texas,Dawson County,32.7841667,-101.8758333
#2809908,-0.2049999999999992,-0.2011666666666665,-16.39999999999993,-16.09333333333332,Decreasing,Decreasing,,910.13,High Plains aquifer,Texas,Dawson County,32.788889,-101.897778
#2810402,-0.1321634615384616,-0.1441666666666667,-10.57307692307693,-11.53333333333334,No trend,Decreasing,Different,903.12,High Plains aquifer,Texas,Dawson County,32.8219444,-101.8513889
#2810705,-0.4539999999999999,-0.5082499999999999,-36.31999999999999,-40.65999999999999,Decreasing,Decreasing,,909.22,High Plains aquifer,Texas,Dawson County,32.7733333,-101.8663889
#2810706,-0.09166666666666737,0.09975524475524482,-7.333333333333389,7.980419580419586,No trend,Increasing,Different,901.29,High Plains aquifer,Texas,Dawson County,32.7847222,-101.8488889
#2810801,-0.2316666666666685,-0.212235294117647,-18.53333333333348,-16.97882352941176,Decreasing,Decreasing,,897.03,High Plains aquifer,Texas,Dawson County,32.7533,-101.8183
#2812402,-0.0250000000000001,-0.0165841073271414,-2.000000000000008,-1.326728586171313,No trend,No trend,,896.72,High Plains aquifer,Texas,Borden County,32.831111,-101.585278
#2817118,-0.1941666666666668,-0.2104166666666667,-15.53333333333335,-16.83333333333333,Decreasing,Decreasing,,909.22,High Plains aquifer,Texas,Dawson County,32.7452778,-101.9952778
#2817120,-0.2176136363636365,-0.221813186813187,-17.40909090909092,-17.74505494505496,Decreasing,Decreasing,,908.0,High Plains aquifer,Texas,Dawson County,32.7230556,-101.9891667
#2817121,-0.3606060606060604,-0.3447802197802198,-28.84848484848483,-27.58241758241759,Decreasing,Decreasing,,899.16,High Plains aquifer,Texas,Dawson County,32.7288889,-101.9672222
#2817122,-0.2566666666666667,-0.2497272727272728,-20.53333333333334,-19.97818181818182,Decreasing,Decreasing,,898.55,High Plains aquifer,Texas,Dawson County,32.7338889,-101.9758333
#2817208,-0.4883916083916084,-0.5138382352941178,-39.07132867132867,-41.10705882352942,Decreasing,Decreasing,,903.12,High Plains aquifer,Texas,Dawson County,32.7291667,-101.9327778
#2817306,-0.3608012820512821,-0.3755392156862745,-28.86410256410257,-30.04313725490196,Decreasing,Decreasing,,903.73,High Plains aquifer,Texas,Dawson County,32.7177778,-101.9125
#2817307,-0.3265934065934066,-0.3317647058823527,-26.12747252747253,-26.54117647058822,Decreasing,Decreasing,,909.22,High Plains aquifer,Texas,Dawson County,32.7488889,-101.9102778
#2817501,-0.1956349206349206,-0.2177205882352941,-15.65079365079364,-17.41764705882353,Decreasing,Decreasing,,899.16,High Plains aquifer,Texas,Dawson County,32.7027778,-101.9238889
#2817506,-0.2931249999999999,-0.3224725274725274,-23.44999999999999,-25.79780219780219,Decreasing,Decreasing,,904.04,High Plains aquifer,Texas,Dawson County,32.6872222,-101.9419444
#2817508,-0.1674999999999995,-0.181978021978022,-13.39999999999996,-14.55824175824176,No trend,Decreasing,Different,896.72,High Plains aquifer,Texas,Dawson County,32.6786111,-101.9361111
#2817702,-0.3546666666666665,-0.369014705882353,-28.37333333333332,-29.52117647058824,Decreasing,Decreasing,,893.37,High Plains aquifer,Texas,Dawson County,32.6673,-101.9668
#2817705,0.002000000000000017,0.002328431372549014,0.1600000000000013,0.1862745098039211,No trend,No trend,,890.93,High Plains aquifer,Texas,Dawson County,32.6333333,-101.9608333
#2817807,-0.1005555555555557,-0.1248088235294118,-8.044444444444455,-9.984705882352946,Decreasing,Decreasing,,886.05,High Plains aquifer,Texas,Dawson County,32.6411111,-101.9205556
#2818103,-0.4199999999999999,-0.4175714285714285,-33.59999999999999,-33.40571428571428,Decreasing,Decreasing,,904.95,High Plains aquifer,Texas,Dawson County,32.7438889,-101.8586111
#2818201,-0.289125,-0.3272303921568628,-23.13,-26.17843137254902,Decreasing,Decreasing,,894.89,High Plains aquifer,Texas,Dawson County,32.7136111,-101.7944444
#2818202,-0.2316666666666667,0.01519607843137259,-18.53333333333334,1.215686274509807,No trend,No trend,,896.72,High Plains aquifer,Texas,Dawson County,32.7255556,-101.8169444
#2818205,-0.3083333333333336,-0.320879120879121,-24.66666666666669,-25.67032967032968,No trend,Decreasing,Different,896.11,High Plains aquifer,Texas,Dawson County,32.7208333,-101.8330556
#2818301,-0.01153846153846203,-0.02192401960784293,-0.9230769230769624,-1.753921568627434,No trend,No trend,,894.28,High Plains aquifer,Texas,Dawson County,32.733334,-101.766112
#2818501,-0.303333333333334,-0.3090441176470588,-24.26666666666672,-24.72352941176471,Decreasing,Decreasing,,888.19,High Plains aquifer,Texas,Dawson County,32.7066667,-101.83
#2818708,-0.08679487179487183,-0.08713235294117645,-6.943589743589746,-6.970588235294116,Decreasing,Decreasing,,886.66,High Plains aquifer,Texas,Dawson County,32.6555556,-101.855
#2818801,0.1448076923076924,0.1439460784313726,11.58461538461539,11.51568627450981,Increasing,Increasing,,874.78,High Plains aquifer,Texas,Dawson County,32.6325,-101.8013889
#2818902,0.07071428571428565,0.07921568627450977,5.657142857142851,6.337254901960781,No trend,Increasing,Different,877.82,High Plains aquifer,Texas,Dawson County,32.65,-101.7588889
#2819101,0.07499999999999987,0.1074411764705884,5.999999999999989,8.595294117647068,Increasing,Increasing,,893.06,High Plains aquifer,Texas,Dawson County,32.74,-101.7386111
#2819411,0.1884615384615373,0.1931127450980391,15.07692307692299,15.44901960784313,Increasing,Increasing,,880.87,High Plains aquifer,Texas,Dawson County,32.684,-101.7115
#2819703,0.05115384615384624,0.05629901960784311,4.092307692307699,4.503921568627449,Increasing,Increasing,,880.87,High Plains aquifer,Texas,Dawson County,32.6644444,-101.7383333
#2825404,0.321111111111111,0.3083088235294117,25.68888888888888,24.66470588235294,Increasing,Increasing,,883.62,High Plains aquifer,Texas,Dawson County,32.5783333,-101.9622222
#2825406,-0.08789682539682565,-0.008799019607843059,-7.031746031746052,-0.7039215686274447,No trend,No trend,,883.92,High Plains aquifer,Texas,Dawson County,32.5583333,-101.9641667
#2825506,-0.06182539682539673,-0.002696078431372491,-4.946031746031739,-0.2156862745097993,No trend,No trend,,871.73,High Plains aquifer,Texas,Dawson County,32.5472222,-101.9352778
#2825604,0.03437335114101035,0.03647532254357683,2.749868091280828,2.918025803486147,Increasing,Increasing,,870.2,High Plains aquifer,Texas,Dawson County,32.574999,-101.881388
#2825801,0.2955555555555553,0.2737062937062937,23.64444444444443,21.8965034965035,Increasing,Increasing,,849.78,High Plains aquifer,Texas,Martin County,32.502778,-101.939445
#2825803,1.89625,1.940166666666667,151.7,155.2133333333333,Increasing,Increasing,,862.89,High Plains aquifer,Texas,Dawson County,32.5319444,-101.9494444
#2825901,0.119,0.1291929824561403,9.519999999999996,10.33543859649123,Increasing,Increasing,,845.82,High Plains aquifer,Texas,Martin County,32.512223,-101.893889
#2825903,-0.0009615384615385093,-0.002696078431372591,-0.07692307692308074,-0.2156862745098073,No trend,No trend,,854.05,High Plains aquifer,Texas,Dawson County,32.5286111,-101.8955556
#2826206,0.1433333333333332,0.1376715686274509,11.46666666666666,11.01372549019607,Increasing,Increasing,,875.39,High Plains aquifer,Texas,Dawson County,32.5908333,-101.8297222
#2826401,0.2203571428571429,0.2085049019607843,17.62857142857143,16.68039215686274,Increasing,Increasing,,870.81,High Plains aquifer,Texas,Dawson County,32.5722222,-101.8563889
#2826403,0.2800000000000007,0.2927472527472528,22.40000000000006,23.41978021978022,Increasing,Increasing,,873.56,High Plains aquifer,Texas,Dawson County,32.5827778,-101.8458333
#2826802,0.2533333333333332,0.2481127450980392,20.26666666666666,19.84901960784314,Increasing,Increasing,,852.22,High Plains aquifer,Texas,Dawson County,32.5388889,-101.8280556
#2827101,-0.2887500000000001,-0.2873774509803922,-23.1,-22.99019607843137,Decreasing,Decreasing,,865.63,High Plains aquifer,Texas,Dawson County,32.585,-101.7438889
#2827201,0.1157272727272731,0.1460049019607845,9.258181818181844,11.68039215686276,Increasing,Increasing,,862.58,High Plains aquifer,Texas,Dawson County,32.6141667,-101.7008333
#2827506,0.08800000000000004,0.08289705882352945,7.040000000000003,6.631764705882356,Increasing,Increasing,,856.49,High Plains aquifer,Texas,Dawson County,32.5719444,-101.7011111
#2827703,0.2033333333333337,0.2144912280701754,16.2666666666667,17.15929824561404,Increasing,Increasing,,849.78,High Plains aquifer,Texas,Martin County,32.514723,-101.740834
#2827704,0.3599999999999994,0.3600350877192982,28.79999999999995,28.80280701754386,Increasing,Increasing,,837.29,High Plains aquifer,Texas,Martin County,32.515278,-101.714723
#2827801,-0.1453472222222226,-0.1252058823529412,-11.6277777777778,-10.01647058823529,No trend,Decreasing,Different,854.05,High Plains aquifer,Texas,Dawson County,32.5313889,-101.6894444
#2833202,0.02981818181818184,0.0342941176470588,2.385454545454547,2.743529411764704,No trend,Increasing,Different,832.1,High Plains aquifer,Texas,Martin County,32.487778,-101.934167
